task_id_list	station_id	score	willingness
T0003,T0032	C051	43.284	0.521
T0012,T0001	C051	48.278	0.649
T0022,T0011	C051	20.445	0.642
T0003,T0015	C051	27.643	0.784
T0008,T0017	C051	23.577	0.463
T0022,T0010	C051	39.881	0.622
T0008,T0034	C051	49.369	0.589
T0011,T0016	C051	20.925	0.465
T0001	C052	13.609	0.613
T0002	C052	23.792	0.740
T0003	C052	8.596	0.800
T0004	C052	23.278	0.455
T0006	C052	8.636	0.841
T0007	C052	11.681	0.795
T0008	C052	20.730	0.364
T0009	C052	23.845	0.357
T0010	C052	9.392	0.641
T0011	C052	23.688	0.576
T0012	C052	26.267	0.836
T0013	C052	15.288	0.747
T0014	C052	26.762	0.518
T0015	C052	13.121	0.712
T0016	C052	16.442	0.712
T0017	C052	10.803	0.437
T0018	C052	23.346	0.687
T0019	C052	24.153	0.467
T0020	C052	8.099	0.526
T0021	C052	13.208	0.747
T0022	C052	16.841	0.692
T0023	C052	21.273	0.550
T0024	C052	10.110	0.676
T0025	C052	21.596	0.781
T0026	C052	23.571	0.769
T0027	C052	18.629	0.431
T0028	C052	9.717	0.406
T0029	C052	13.846	0.631
T0030	C052	13.378	0.797
T0031	C052	11.842	0.645
T0032	C052	9.296	0.460
T0033	C052	8.152	0.363
T0034	C052	25.303	0.782
T0004,T0003	C052	18.800	0.736
T0023,T0022	C052	20.681	0.446
T0005,T0021	C052	19.326	0.490
T0015,T0002	C052	24.068	0.628
T0021,T0017	C052	19.649	0.497
T0028,T0016	C052	40.370	0.663
T0011,T0008	C052	36.608	0.590
T0022,T0002	C052	49.562	0.702
T0016,T0019	C052	48.683	0.582
T0033,T0020	C052	39.072	0.598
T0032,T0014	C052	48.289	0.509
T0008,T0028	C052	23.992	0.460
T0006,T0025	C052	36.877	0.709
T0029,T0033	C052	23.893	0.649
T0007,T0026	C052	35.758	0.417
T0001,T0030	C052	45.984	0.609
T0033,T0027	C052	45.895	0.486
T0003,T0019	C052	49.859	0.440
T0022,T0014	C052	39.260	0.486
T0007,T0010	C052	44.345	0.667
T0011,T0015	C052	35.050	0.725
T0010,T0028	C052	19.878	0.731
T0001,T0016	C052	26.620	0.530
T0016,T0015	C052	49.615	0.472
T0015,T0007	C052	31.791	0.393
T0000,T0008	C052	34.696	0.376
T0018,T0015	C052	25.040	0.770
T0017,T0008	C052	29.075	0.464
T0016,T0014	C052	33.934	0.432
T0025,T0028	C052	49.190	0.747
T0000	C053	26.934	0.365
T0001	C053	21.121	0.631
T0002	C053	10.489	0.848
T0003	C053	16.625	0.433
T0004	C053	19.168	0.571
T0005	C053	22.252	0.352
T0006	C053	17.305	0.366
T0007	C053	15.799	0.396
T0008	C053	8.047	0.666
T0009	C053	18.618	0.706
T0010	C053	22.629	0.638
T0012	C053	15.975	0.472
T0013	C053	8.728	0.781
T0014	C053	14.452	0.840
T0015	C053	12.952	0.730
T0016	C053	10.857	0.475
T0017	C053	16.271	0.626
T0018	C053	26.937	0.761
T0019	C053	10.378	0.571
T0020	C053	16.772	0.817
T0022	C053	19.959	0.845
T0023	C053	15.282	0.744
T0024	C053	17.046	0.691
T0025	C053	23.653	0.653
T0026	C053	21.036	0.378
T0027	C053	17.762	0.739
T0028	C053	23.871	0.794
T0029	C053	17.077	0.736
T0030	C053	10.819	0.614
T0031	C053	9.909	0.783
T0032	C053	26.516	0.840
T0033	C053	21.058	0.364
T0034	C053	21.674	0.747
T0007,T0009	C053	48.358	0.589
T0019,T0013	C053	23.551	0.638
T0015,T0034	C053	25.203	0.784
T0033,T0013	C053	50.553	0.595
T0013,T0015	C053	25.670	0.538
T0015,T0028	C053	40.540	0.458
T0017,T0027	C053	32.237	0.426
T0003,T0020	C053	21.075	0.352
T0016,T0003	C053	28.500	0.440
T0019,T0025	C053	36.466	0.617
T0033,T0003	C053	29.789	0.432
T0033,T0013	C053	32.045	0.525
T0010,T0012	C053	21.117	0.566
T0031,T0017	C053	33.220	0.446
T0002,T0010	C053	41.557	0.515
T0018,T0016	C053	20.844	0.431
T0016,T0030	C053	25.944	0.369
T0028,T0015	C053	24.038	0.427
T0015,T0002	C053	38.345	0.771
T0029,T0017	C053	32.441	0.781
T0017,T0014	C053	41.471	0.524
T0013,T0034	C053	36.456	0.747
T0015,T0025	C053	27.310	0.431
T0017,T0015	C053	51.848	0.773
T0022,T0030	C053	32.965	0.434
T0030,T0034	C053	30.319	0.455
T0032,T0034	C053	49.757	0.626
T0012,T0032	C053	25.419	0.451
T0022,T0023	C053	45.459	0.549
T0024,T0031	C053	32.943	0.584
T0000	C054	25.632	0.843
T0001	C054	21.523	0.625
T0002	C054	12.808	0.583
T0003	C054	24.064	0.705
T0004	C054	10.169	0.421
T0005	C054	23.504	0.522
T0006	C054	19.710	0.657
T0007	C054	13.416	0.523
T0008	C054	24.256	0.541
T0009	C054	18.982	0.465
T0010	C054	21.409	0.782
T0011	C054	11.079	0.480
T0012	C054	11.785	0.543
T0013	C054	26.320	0.645
T0014	C054	15.528	0.422
T0015	C054	19.491	0.601
T0016	C054	13.522	0.798
T0017	C054	20.030	0.511
T0018	C054	23.230	0.358
T0019	C054	27.124	0.668
T0020	C054	8.676	0.742
T0021	C054	16.440	0.676
T0022	C054	13.758	0.691
T0023	C054	17.365	0.548
T0024	C054	25.465	0.693
T0026	C054	27.133	0.475
T0027	C054	12.189	0.409
T0028	C054	26.916	0.497
T0029	C054	26.536	0.841
T0030	C054	15.051	0.762
T0031	C054	8.202	0.382
T0032	C054	12.824	0.780
T0033	C054	25.024	0.594
T0034	C054	14.788	0.374
T0029,T0001	C054	50.338	0.787
T0006,T0028	C054	24.619	0.778
T0011,T0004	C054	45.695	0.771
T0015,T0003	C054	28.238	0.790
T0012,T0011	C054	24.713	0.731
T0009,T0030	C054	20.349	0.434
T0030,T0010	C054	42.166	0.582
T0021,T0005	C054	23.667	0.522
T0018,T0000	C054	28.129	0.744
T0029,T0008	C054	23.620	0.499
T0012,T0021	C054	50.988	0.390
T0006,T0022	C054	42.008	0.366
T0022,T0010	C054	35.737	0.398
T0013,T0020	C054	35.231	0.796
T0001,T0027	C054	24.873	0.490
T0006,T0030	C054	29.565	0.439
T0021,T0012	C054	24.028	0.762
T0009,T0032	C054	44.831	0.403
T0008,T0007	C054	22.118	0.513
T0026,T0030	C054	40.358	0.772
T0027,T0009	C054	37.670	0.535
T0024,T0016	C054	26.413	0.524
T0018,T0005	C054	32.994	0.535
T0012,T0015	C054	36.885	0.744
T0025,T0024	C054	36.194	0.572
T0018,T0026	C054	19.399	0.610
T0025,T0018	C054	46.745	0.518
T0008,T0031	C054	34.370	0.355
T0029,T0000	C054	25.186	0.422
T0030,T0019	C054	19.362	0.721
T0000	C055	25.574	0.414
T0001	C055	11.886	0.486
T0002	C055	24.332	0.534
T0003	C055	16.022	0.760
T0004	C055	27.063	0.660
T0005	C055	13.086	0.756
T0006	C055	24.166	0.456
T0007	C055	25.356	0.630
T0008	C055	8.947	0.667
T0009	C055	19.708	0.575
T0010	C055	25.762	0.793
T0011	C055	13.636	0.600
T0012	C055	24.853	0.705
T0013	C055	24.989	0.687
T0014	C055	22.986	0.657
T0015	C055	17.268	0.373
T0017	C055	19.706	0.750
T0018	C055	15.265	0.641
T0019	C055	25.739	0.745
T0020	C055	14.998	0.595
T0021	C055	20.953	0.821
T0022	C055	27.895	0.604
T0023	C055	12.964	0.820
T0024	C055	15.273	0.529
T0025	C055	24.887	0.563
T0026	C055	25.323	0.734
T0027	C055	16.142	0.351
T0028	C055	16.073	0.510
T0029	C055	12.481	0.695
T0031	C055	9.566	0.807
T0032	C055	24.074	0.477
T0033	C055	14.695	0.849
T0034	C055	17.192	0.823
T0018,T0013	C055	34.087	0.690
T0025,T0020	C055	48.283	0.366
T0013,T0029	C055	48.095	0.670
T0025,T0014	C055	46.558	0.771
T0011,T0021	C055	51.530	0.708
T0026,T0018	C055	44.288	0.468
T0004,T0000	C055	33.532	0.734
T0017,T0010	C055	25.211	0.601
T0032,T0016	C055	48.722	0.427
T0029,T0004	C055	33.223	0.520
T0011,T0000	C055	31.036	0.594
T0012,T0008	C055	28.899	0.587
T0012,T0030	C055	37.086	0.762
T0033,T0022	C055	21.860	0.456
T0022,T0004	C055	40.059	0.758
T0028,T0021	C055	36.937	0.453
T0022,T0011	C055	42.403	0.529
T0033,T0026	C055	25.767	0.633
T0030,T0016	C055	18.096	0.689
T0013,T0016	C055	33.871	0.470
T0004,T0026	C055	33.213	0.523
T0009,T0022	C055	44.157	0.419
T0013,T0032	C055	39.666	0.408
T0027,T0003	C055	39.451	0.468
T0025,T0000	C055	29.727	0.642
T0014,T0034	C055	50.093	0.452
T0019,T0006	C055	51.729	0.541
T0034,T0014	C055	32.886	0.780
T0019,T0012	C055	40.882	0.517
T0018,T0006	C055	19.939	0.398
T0000	C056	10.612	0.492
T0001	C056	25.443	0.385
T0002	C056	22.718	0.480
T0004	C056	8.786	0.592
T0005	C056	12.947	0.787
T0006	C056	12.653	0.566
T0007	C056	20.407	0.604
T0009	C056	15.402	0.714
T0010	C056	20.065	0.556
T0012	C056	16.875	0.431
T0013	C056	14.295	0.361
T0014	C056	18.026	0.391
T0015	C056	10.572	0.849
T0016	C056	12.039	0.782
T0017	C056	26.238	0.670
T0018	C056	8.277	0.550
T0019	C056	27.589	0.586
T0020	C056	8.167	0.431
T0021	C056	24.557	0.609
T0022	C056	24.358	0.751
T0023	C056	27.786	0.559
T0024	C056	22.890	0.464
T0025	C056	20.498	0.725
T0026	C056	22.013	0.483
T0027	C056	22.288	0.358
T0028	C056	9.470	0.406
T0029	C056	10.770	0.706
T0030	C056	18.777	0.732
T0031	C056	27.878	0.612
T0032	C056	23.257	0.838
T0033	C056	19.950	0.396
T0034	C056	26.175	0.562
T0001,T0030	C056	48.141	0.702
T0012,T0020	C056	26.311	0.613
T0028,T0017	C056	21.943	0.470
T0016,T0032	C056	21.890	0.615
T0031,T0003	C056	29.266	0.691
T0009,T0027	C056	49.305	0.481
T0027,T0012	C056	33.309	0.715
T0027,T0004	C056	38.968	0.584
T0029,T0007	C056	42.031	0.518
T0024,T0022	C056	22.427	0.373
T0028,T0024	C056	27.503	0.780
T0013,T0012	C056	22.157	0.516
T0023,T0033	C056	31.603	0.355
T0023,T0033	C056	21.813	0.440
T0014,T0022	C056	19.198	0.583
T0032,T0016	C056	34.646	0.554
T0016,T0034	C056	35.297	0.759
T0004,T0026	C056	38.223	0.452
T0014,T0031	C056	35.990	0.482
T0023,T0014	C056	30.456	0.683
T0027,T0010	C056	42.985	0.512
T0006,T0032	C056	51.169	0.750
T0006,T0023	C056	47.551	0.598
T0017,T0028	C056	43.505	0.559
T0015,T0034	C056	47.957	0.451
T0021,T0008	C056	45.426	0.671
T0009,T0023	C056	28.851	0.651
T0006,T0001	C056	28.169	0.493
T0000,T0015	C056	35.070	0.578
T0010,T0020	C056	41.576	0.443
T0000	C057	11.389	0.789
T0001	C057	9.888	0.425
T0002	C057	10.641	0.507
T0004	C057	15.876	0.726
T0005	C057	9.752	0.785
T0006	C057	11.493	0.442
T0007	C057	27.550	0.549
T0008	C057	17.235	0.452
T0009	C057	14.783	0.475
T0010	C057	9.817	0.543
T0011	C057	8.663	0.832
T0012	C057	21.045	0.446
T0013	C057	24.866	0.838
T0014	C057	24.344	0.450
T0015	C057	19.935	0.398
T0016	C057	24.883	0.493
T0017	C057	18.260	0.725
T0018	C057	22.090	0.412
T0019	C057	11.299	0.391
T0020	C057	13.989	0.806
T0021	C057	22.524	0.606
T0022	C057	14.651	0.584
T0023	C057	16.422	0.572
T0024	C057	27.781	0.718
T0025	C057	14.103	0.387
T0026	C057	17.997	0.732
T0027	C057	26.301	0.739
T0028	C057	9.105	0.591
T0029	C057	25.396	0.803
T0030	C057	23.477	0.713
T0031	C057	16.840	0.827
T0032	C057	19.425	0.843
T0033	C057	23.387	0.625
T0034	C057	10.538	0.641
T0011,T0000	C057	48.547	0.794
T0012,T0020	C057	34.495	0.501
T0007,T0017	C057	19.980	0.768
T0016,T0031	C057	41.961	0.746
T0027,T0031	C057	37.774	0.797
T0004,T0001	C057	40.328	0.371
T0032,T0012	C057	49.652	0.676
T0009,T0013	C057	26.352	0.374
T0011,T0025	C057	29.852	0.597
T0020,T0034	C057	46.828	0.795
T0011,T0009	C057	45.296	0.782
T0006,T0024	C057	24.762	0.741
T0022,T0000	C057	28.545	0.535
T0027,T0012	C057	40.981	0.577
T0027,T0009	C057	46.840	0.374
T0010,T0025	C057	33.709	0.772
T0001,T0011	C057	41.763	0.594
T0008,T0030	C057	32.338	0.634
T0006,T0018	C057	23.059	0.565
T0008,T0010	C057	32.356	0.559
T0000,T0031	C057	19.785	0.647
T0034,T0014	C057	34.920	0.716
T0017,T0029	C057	26.518	0.799
T0030,T0013	C057	29.643	0.570
T0021,T0020	C057	48.052	0.687
T0010,T0006	C057	46.221	0.672
T0006,T0034	C057	20.354	0.396
T0014,T0021	C057	43.984	0.695
T0024,T0023	C057	26.452	0.761
T0030,T0014	C057	24.035	0.699
T0000	C058	10.924	0.606
T0001	C058	22.291	0.527
T0002	C058	24.267	0.434
T0004	C058	25.330	0.790
T0005	C058	25.396	0.546
T0007	C058	8.312	0.710
T0008	C058	11.020	0.595
T0009	C058	12.188	0.423
T0010	C058	15.364	0.791
T0011	C058	14.037	0.618
T0012	C058	10.304	0.833
T0013	C058	18.932	0.584
T0014	C058	17.772	0.485
T0015	C058	27.037	0.465
T0016	C058	16.681	0.360
T0017	C058	26.717	0.405
T0018	C058	12.196	0.626
T0019	C058	20.923	0.826
T0020	C058	11.567	0.425
T0021	C058	17.381	0.526
T0022	C058	9.607	0.641
T0023	C058	12.962	0.374
T0024	C058	11.735	0.496
T0026	C058	22.304	0.485
T0027	C058	16.024	0.651
T0028	C058	13.357	0.524
T0029	C058	8.655	0.640
T0030	C058	22.224	0.368
T0031	C058	13.193	0.361
T0032	C058	14.047	0.826
T0033	C058	20.708	0.808
T0034	C058	14.095	0.586
T0024,T0016	C058	38.167	0.596
T0013,T0030	C058	50.326	0.717
T0006,T0028	C058	26.346	0.483
T0017,T0027	C058	34.461	0.597
T0001,T0007	C058	20.652	0.455
T0005,T0023	C058	23.520	0.794
T0010,T0015	C058	45.197	0.614
T0005,T0006	C058	44.397	0.584
T0002,T0018	C058	51.877	0.694
T0020,T0003	C058	20.233	0.734
T0033,T0006	C058	44.311	0.529
T0027,T0022	C058	42.453	0.689
T0010,T0018	C058	19.134	0.689
T0014,T0011	C058	41.918	0.436
T0004,T0015	C058	40.380	0.400
T0008,T0033	C058	41.057	0.785
T0004,T0006	C058	22.853	0.376
T0001,T0000	C058	18.441	0.418
T0003,T0026	C058	19.774	0.779
T0011,T0006	C058	19.385	0.513
T0003,T0008	C058	43.914	0.671
T0034,T0017	C058	51.842	0.414
T0001,T0007	C058	44.575	0.683
T0027,T0024	C058	31.563	0.756
T0019,T0034	C058	46.860	0.501
T0015,T0001	C058	31.023	0.618
T0024,T0010	C058	20.134	0.797
T0029,T0030	C058	22.764	0.419
T0000,T0003	C058	22.754	0.604
T0018,T0006	C058	40.909	0.713
T0000	C059	12.570	0.556
T0001	C059	25.794	0.646
T0002	C059	22.508	0.425
T0003	C059	8.189	0.638
T0004	C059	17.292	0.627
T0005	C059	12.207	0.642
T0006	C059	17.984	0.807
T0007	C059	22.879	0.380
T0008	C059	9.077	0.449
T0009	C059	15.682	0.430
T0011	C059	14.086	0.386
T0012	C059	23.683	0.623
T0013	C059	20.345	0.672
T0014	C059	24.706	0.575
T0015	C059	12.486	0.749
T0016	C059	11.608	0.663
T0017	C059	17.314	0.676
T0018	C059	19.795	0.369
T0019	C059	27.478	0.638
T0020	C059	20.465	0.838
T0021	C059	16.324	0.761
T0022	C059	12.523	0.684
T0023	C059	15.069	0.751
T0024	C059	26.288	0.593
T0025	C059	10.581	0.552
T0026	C059	25.162	0.795
T0027	C059	17.296	0.835
T0028	C059	14.120	0.419
T0029	C059	24.047	0.614
T0030	C059	24.717	0.684
T0031	C059	20.971	0.786
T0032	C059	16.543	0.672
T0033	C059	12.505	0.690
T0007,T0015	C059	35.116	0.367
T0010,T0031	C059	28.373	0.662
T0008,T0013	C059	30.696	0.629
T0005,T0017	C059	46.488	0.436
T0018,T0010	C059	38.306	0.522
T0015,T0002	C059	41.197	0.646
T0016,T0017	C059	37.547	0.722
T0000,T0032	C059	35.568	0.758
T0025,T0001	C059	51.404	0.554
T0034,T0000	C059	33.492	0.754
T0025,T0012	C059	38.911	0.485
T0003,T0009	C059	34.499	0.371
T0019,T0010	C059	46.669	0.787
T0012,T0010	C059	37.723	0.725
T0009,T0007	C059	45.429	0.421
T0034,T0000	C059	27.252	0.641
T0007,T0031	C059	35.400	0.432
T0012,T0006	C059	20.455	0.726
T0015,T0019	C059	48.600	0.428
T0031,T0012	C059	38.435	0.380
T0003,T0011	C059	28.635	0.530
T0014,T0019	C059	41.835	0.465
T0012,T0005	C059	49.233	0.702
T0027,T0024	C059	42.455	0.600
T0017,T0008	C059	33.125	0.793
T0028,T0001	C059	37.901	0.628
T0000,T0014	C059	39.935	0.567
T0025,T0003	C059	39.627	0.416
T0016,T0003	C059	37.776	0.689
T0026,T0018	C059	41.627	0.500
T0000	C060	11.378	0.557
T0001	C060	10.196	0.815
T0002	C060	22.627	0.523
T0004	C060	8.512	0.695
T0005	C060	24.362	0.683
T0006	C060	21.216	0.691
T0007	C060	11.897	0.677
T0008	C060	8.952	0.431
T0009	C060	9.799	0.612
T0010	C060	13.911	0.725
T0011	C060	9.340	0.648
T0013	C060	27.698	0.466
T0014	C060	14.542	0.467
T0015	C060	13.095	0.601
T0016	C060	23.451	0.370
T0017	C060	20.762	0.483
T0018	C060	25.195	0.417
T0019	C060	14.083	0.748
T0021	C060	24.989	0.773
T0022	C060	9.122	0.467
T0023	C060	10.317	0.417
T0024	C060	9.005	0.498
T0025	C060	12.835	0.604
T0026	C060	8.311	0.714
T0027	C060	8.605	0.795
T0028	C060	10.029	0.831
T0029	C060	20.701	0.456
T0030	C060	22.104	0.707
T0031	C060	8.681	0.637
T0032	C060	14.892	0.784
T0033	C060	10.359	0.699
T0034	C060	19.359	0.827
T0030,T0010	C060	19.899	0.485
T0019,T0027	C060	43.146	0.618
T0001,T0003	C060	31.642	0.457
T0003,T0001	C060	32.292	0.646
T0032,T0024	C060	41.792	0.783
T0005,T0002	C060	32.225	0.596
T0013,T0012	C060	18.547	0.403
T0031,T0030	C060	41.237	0.652
T0019,T0026	C060	27.287	0.518
T0005,T0017	C060	48.035	0.693
T0022,T0012	C060	51.717	0.566
T0025,T0033	C060	41.812	0.638
T0026,T0033	C060	43.257	0.421
T0012,T0030	C060	19.588	0.407
T0029,T0028	C060	38.213	0.591
T0020,T0022	C060	42.470	0.390
T0000,T0005	C060	33.513	0.432
T0012,T0033	C060	27.705	0.601
T0006,T0005	C060	28.512	0.504
T0000,T0027	C060	45.009	0.520
T0018,T0013	C060	38.409	0.619
T0017,T0020	C060	28.774	0.557
T0033,T0020	C060	29.152	0.398
T0003,T0012	C060	32.036	0.482
T0003,T0018	C060	46.357	0.568
T0010,T0016	C060	26.059	0.494
T0003,T0006	C060	33.144	0.445
T0015,T0030	C060	46.926	0.518
T0030,T0001	C060	20.722	0.591
T0012,T0020	C060	22.156	0.754
T0000	C061	22.048	0.841
T0001	C061	13.265	0.824
T0002	C061	16.963	0.554
T0003	C061	10.780	0.504
T0004	C061	11.100	0.846
T0005	C061	21.420	0.692
T0006	C061	21.273	0.609
T0007	C061	16.375	0.761
T0008	C061	26.667	0.437
T0009	C061	11.121	0.639
T0010	C061	26.190	0.483
T0011	C061	23.030	0.833
T0012	C061	24.888	0.745
T0013	C061	16.475	0.742
T0014	C061	16.784	0.809
T0017	C061	15.215	0.442
T0018	C061	25.036	0.390
T0019	C061	23.188	0.549
T0020	C061	11.696	0.638
T0021	C061	17.848	0.529
T0023	C061	8.545	0.423
T0024	C061	13.420	0.604
T0025	C061	13.387	0.535
T0026	C061	8.828	0.504
T0027	C061	8.109	0.367
T0028	C061	25.191	0.353
T0029	C061	9.833	0.658
T0030	C061	20.334	0.484
T0031	C061	25.680	0.765
T0032	C061	20.324	0.685
T0033	C061	22.613	0.643
T0034	C061	15.835	0.818
T0019,T0023	C061	38.529	0.773
T0034,T0013	C061	19.123	0.608
T0031,T0014	C061	23.655	0.712
T0023,T0013	C061	25.415	0.722
T0003,T0015	C061	43.374	0.353
T0027,T0000	C061	46.155	0.500
T0008,T0021	C061	32.854	0.593
T0009,T0012	C061	32.743	0.528
T0009,T0032	C061	25.509	0.772
T0000,T0007	C061	20.186	0.432
T0023,T0001	C061	49.114	0.431
T0001,T0004	C061	50.586	0.479
T0022,T0008	C061	39.119	0.706
T0023,T0020	C061	45.481	0.413
T0032,T0023	C061	32.108	0.370
T0023,T0020	C061	46.993	0.545
T0003,T0015	C061	19.876	0.408
T0033,T0020	C061	23.342	0.486
T0002,T0004	C061	22.950	0.720
T0014,T0011	C061	40.945	0.761
T0022,T0014	C061	45.558	0.704
T0020,T0029	C061	19.612	0.454
T0025,T0012	C061	30.134	0.658
T0009,T0029	C061	36.316	0.387
T0027,T0013	C061	29.552	0.617
T0031,T0034	C061	44.479	0.588
T0023,T0019	C061	31.328	0.434
T0018,T0011	C061	28.055	0.416
T0020,T0005	C061	49.812	0.635
T0016,T0029	C061	50.470	0.516
T0000	C062	10.575	0.583
T0001	C062	11.548	0.446
T0002	C062	12.710	0.818
T0003	C062	23.549	0.567
T0004	C062	24.328	0.658
T0005	C062	21.561	0.734
T0006	C062	22.007	0.391
T0007	C062	24.814	0.835
T0008	C062	8.208	0.800
T0009	C062	19.120	0.473
T0011	C062	15.856	0.751
T0012	C062	20.556	0.550
T0013	C062	11.727	0.421
T0014	C062	8.859	0.376
T0015	C062	15.365	0.788
T0016	C062	14.560	0.463
T0017	C062	20.103	0.681
T0018	C062	16.662	0.628
T0019	C062	13.059	0.399
T0020	C062	19.147	0.505
T0021	C062	16.683	0.544
T0022	C062	16.141	0.360
T0023	C062	19.366	0.685
T0024	C062	22.663	0.476
T0025	C062	9.232	0.715
T0026	C062	25.837	0.559
T0027	C062	16.586	0.396
T0029	C062	18.411	0.717
T0030	C062	12.903	0.818
T0031	C062	26.728	0.366
T0032	C062	20.942	0.570
T0033	C062	19.909	0.651
T0034	C062	15.985	0.506
T0026,T0013	C062	35.277	0.389
T0018,T0027	C062	43.505	0.428
T0004,T0018	C062	47.826	0.498
T0025,T0007	C062	30.734	0.667
T0016,T0012	C062	21.039	0.364
T0030,T0027	C062	40.775	0.486
T0008,T0029	C062	37.762	0.436
T0014,T0033	C062	50.901	0.566
T0003,T0028	C062	28.842	0.355
T0009,T0022	C062	31.676	0.788
T0033,T0025	C062	23.528	0.522
T0000,T0001	C062	19.747	0.670
T0002,T0022	C062	25.555	0.545
T0010,T0015	C062	41.382	0.413
T0023,T0006	C062	22.714	0.768
T0024,T0034	C062	28.307	0.792
T0022,T0021	C062	42.583	0.490
T0033,T0032	C062	43.988	0.354
T0032,T0007	C062	18.781	0.595
T0010,T0002	C062	50.669	0.493
T0033,T0031	C062	26.916	0.757
T0000,T0019	C062	39.117	0.749
T0016,T0023	C062	49.699	0.373
T0008,T0012	C062	33.472	0.389
T0009,T0033	C062	48.321	0.405
T0007,T0011	C062	27.966	0.754
T0030,T0026	C062	40.808	0.413
T0000,T0004	C062	46.657	0.757
T0010,T0009	C062	41.808	0.521
T0008,T0026	C062	33.682	0.676
T0000	C063	26.848	0.617
T0001	C063	22.235	0.676
T0002	C063	25.582	0.427
T0003	C063	12.541	0.392
T0004	C063	25.720	0.780
T0005	C063	16.852	0.417
T0006	C063	15.416	0.739
T0007	C063	18.988	0.736
T0008	C063	19.231	0.756
T0009	C063	16.979	0.564
T0010	C063	22.481	0.592
T0012	C063	11.708	0.523
T0013	C063	26.930	0.504
T0014	C063	12.047	0.369
T0015	C063	24.674	0.650
T0016	C063	25.152	0.827
T0017	C063	25.825	0.380
T0018	C063	26.688	0.778
T0019	C063	13.171	0.576
T0020	C063	22.465	0.675
T0021	C063	25.367	0.717
T0022	C063	25.051	0.830
T0023	C063	13.543	0.664
T0024	C063	25.784	0.641
T0025	C063	24.366	0.386
T0026	C063	12.402	0.824
T0027	C063	27.643	0.387
T0028	C063	18.895	0.551
T0029	C063	23.052	0.693
T0030	C063	22.980	0.573
T0031	C063	16.040	0.636
T0032	C063	15.870	0.409
T0033	C063	10.544	0.773
T0034	C063	25.882	0.647
T0013,T0029	C063	31.246	0.664
T0018,T0029	C063	36.702	0.386
T0025,T0017	C063	47.826	0.407
T0003,T0023	C063	47.081	0.386
T0017,T0026	C063	34.579	0.719
T0011,T0028	C063	20.998	0.508
T0029,T0033	C063	47.978	0.498
T0014,T0024	C063	46.188	0.653
T0006,T0019	C063	51.810	0.574
T0013,T0016	C063	27.733	0.706
T0015,T0004	C063	32.281	0.753
T0014,T0008	C063	50.090	0.376
T0019,T0020	C063	30.155	0.462
T0033,T0026	C063	23.294	0.457
T0014,T0022	C063	51.793	0.626
T0024,T0013	C063	41.720	0.436
T0010,T0020	C063	31.795	0.562
T0014,T0003	C063	18.560	0.715
T0000,T0018	C063	25.670	0.679
T0034,T0005	C063	39.630	0.427
T0000,T0014	C063	48.413	0.717
T0032,T0025	C063	37.112	0.591
T0002,T0023	C063	38.326	0.670
T0006,T0032	C063	51.630	0.396
T0026,T0012	C063	21.004	0.490
T0022,T0029	C063	29.118	0.578
T0022,T0013	C063	28.054	0.411
T0005,T0027	C063	48.105	0.692
T0025,T0005	C063	23.822	0.391
T0025,T0013	C063	44.117	0.388
T0000	C064	9.627	0.457
T0001	C064	21.001	0.821
T0002	C064	12.647	0.381
T0003	C064	8.699	0.351
T0004	C064	18.732	0.578
T0005	C064	17.714	0.393
T0006	C064	22.009	0.840
T0007	C064	12.692	0.523
T0008	C064	16.667	0.491
T0009	C064	8.527	0.790
T0012	C064	21.747	0.453
T0013	C064	8.050	0.517
T0014	C064	18.553	0.467
T0015	C064	18.814	0.448
T0016	C064	26.582	0.574
T0018	C064	10.572	0.809
T0019	C064	16.861	0.444
T0020	C064	11.806	0.581
T0021	C064	16.272	0.834
T0022	C064	18.253	0.659
T0023	C064	20.048	0.493
T0024	C064	20.127	0.815
T0025	C064	17.766	0.498
T0026	C064	8.934	0.598
T0027	C064	27.349	0.396
T0028	C064	17.596	0.654
T0030	C064	10.575	0.592
T0031	C064	8.575	0.540
T0032	C064	16.410	0.440
T0033	C064	23.219	0.605
T0034	C064	21.667	0.731
T0025,T0000	C064	30.423	0.764
T0004,T0022	C064	44.406	0.557
T0034,T0008	C064	26.523	0.774
T0019,T0013	C064	28.897	0.377
T0003,T0030	C064	19.714	0.417
T0018,T0022	C064	18.972	0.574
T0032,T0019	C064	30.344	0.742
T0033,T0029	C064	38.762	0.501
T0033,T0031	C064	31.174	0.719
T0005,T0012	C064	20.393	0.764
T0026,T0019	C064	18.244	0.455
T0015,T0007	C064	51.290	0.594
T0019,T0034	C064	30.493	0.556
T0022,T0001	C064	49.294	0.730
T0014,T0021	C064	30.480	0.503
T0021,T0015	C064	40.477	0.487
T0002,T0017	C064	21.075	0.585
T0016,T0005	C064	50.400	0.697
T0002,T0010	C064	44.374	0.519
T0034,T0004	C064	36.739	0.657
T0030,T0016	C064	22.809	0.474
T0000,T0024	C064	48.935	0.746
T0026,T0019	C064	46.652	0.603
T0008,T0021	C064	41.322	0.699
T0029,T0005	C064	30.305	0.361
T0024,T0026	C064	49.457	0.539
T0022,T0031	C064	44.717	0.677
T0005,T0003	C064	49.168	0.373
T0018,T0008	C064	40.739	0.514
T0032,T0016	C064	27.131	0.535
T0000	C065	10.021	0.747
T0001	C065	16.951	0.500
